Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_EdgeFinder)
-20657.5,2633,44.3600455753893,-7.84561336878086,-25512.5,0.917067295629046,-81.9416898056327,0,256
-32702.5,4739,44.7140746993037,-6.90071745093902,-34790,0.887048725941404,-95.0032682111991,0,257
10580,2451,45.0428396572827,4.31660546715626,-10205,1.07691748455107,108.346134152586,0,258
-38482.5,2962,44.2943956785955,-12.9920661715057,-41542.5,0.870352901541312,-93.2626476825205,0,259
-31995,2962,44.1931127616475,-10.8018230925051,-36192.5,0.894167555632737,-89.2406387281222,0,260
-722.5,2734,45.5376737381127,-0.264264813460132,-12127.5,0.995532885076126,-6.05235602094241,0,261
-16945,2633,44.8917584504368,-6.43562476262818,-20895,0.925264353367956,-82.277251760136,0,262
-36755,5078,44.8798739661284,-7.23808586057503,-40237.5,0.904104674750347,-91.8243707451127,0,263
-24577.5,1734,45.1557093425606,-14.173875432526,-27530,0.86144349076149,-92.7277872099604,0,264
-8485,2221,43.8991445294912,-3.82035119315624,-21485,0.953411758246284,-39.9388091315604,0,265
-14237.5,3741,45.3622026196204,-3.80580058807805,-19030,0.92406869150156,-75.7616070240788,0,266
-24577.5,1734,45.1557093425606,-14.173875432526,-27530,0.86144349076149,-92.7277872099604,0,267
